,id,original_title,popularity,vote_average,vote_count
5965,455,Bend It Like Beckham,23.024,6.302,1776
5966,179,The Interpreter,26.732,6.299,1333
5967,399361,Triple Frontier,48.476,6.301,2946
5968,333669,Bastille Day,19.368,6.301,1254
5969,52520,Underworld: Awakening,35.766,6.301,3807
5970,4953,Be Kind Rewind,15.586,6.301,1241
5971,296099,Vacation,38.735,6.3,3497
5972,63197,Megan Is Missing,20.467,6.3,582
5973,27581,The Other Guys,37.06,6.3,3873
5974,9490,Half Baked,20.26,6.3,504
5975,8689,Cannibal Holocaust,37.07,6.3,1486
5976,747688,Yara,13.324,6.299,348
5977,16577,Astro Boy,25.633,6.299,1411
5978,9777,Proof,12.393,6.299,621
5979,2661,Batman,28.844,6.301,789
5980,2171,Wet Hot American Summer,13.322,6.299,730
5981,1649,Bill & Ted's Bogus Journey,18.429,6.299,1096
5982,655082,Eiffel,28.133,6.298,578
5983,608195,Ghosts of War,19.278,6.298,495
5984,207768,I Spit on Your Grave 2,41.607,6.298,1170
5985,12309,Bachelor Party,29.31,6.298,593
5986,11495,Firestarter,16.086,6.296,617
5987,449755,Christmas Inheritance,26.744,6.297,785
5988,87421,Riddick,34.449,6.297,3815
5989,12912,Chaos Theory,11.971,6.297,353
5990,11352,Always,15.594,6.3,533
5991,526019,Like a Boss,24.699,6.295,601
5992,443791,Underwater,26.502,6.296,2846
5993,376134,The Discovery,19.94,6.295,1215
5994,10951,玻璃樽,24.885,6.295,330
5995,9333,Last Man Standing,17.918,6.295,790
5996,478860,Proxima,15.353,6.294,352
5997,355547,The Star,39.173,6.3,498
5998,149509,Horns,16.774,6.294,2173
5999,40205,16 Wishes,28.413,6.294,1245
6000,12146,The Missing,16.333,6.293,560
6001,9584,Convoy,20.883,6.3,322
6002,9043,The Family Stone,15.977,6.293,859
6003,16996,17 Again,37.844,6.292,4828
6004,9715,Hope Floats,15.971,6.292,391
6005,201,Star Trek: Nemesis,23.786,6.3,1299
6006,214756,Ted 2,91.888,6.289,6965
6007,82650,Diary of a Wimpy Kid: Dog Days,27.565,6.29,882
6008,26390,Brooklyn's Finest,17.197,6.29,844
6009,13637,Sukiyaki Western Django,9.443,6.3,303
6010,7737,Resident Evil: Extinction,10.79,6.29,3827
6011,451500,Santa & Cie,15.241,6.289,549
6012,290595,The Huntsman: Winter's War,26.357,6.289,4600
6013,28355,Case 39,26.691,6.289,2111
6014,13641,The Air I Breathe,12.205,6.3,332
6015,8966,Twilight,118.552,6.289,12752
6016,810,Shrek the Third,83.351,6.289,8413
6017,517302,Pahanhautoja,43.873,6.288,333
6018,133694,Promised Land,17.13,6.288,632
6019,72710,The Host,26.315,6.3,3777
6020,41630,No Strings Attached,38.568,6.288,4408
6021,604822,急先锋,38.635,6.287,464
6022,541305,Kajillionaire,21.352,6.287,397
6023,71552,American Reunion,54.802,6.287,4175
6024,63710,Honey 2,16.481,6.287,378
6025,852448,I Came By,21.419,6.3,590
6026,439998,Omicidio all'italiana,7.235,6.3,387
6027,323373,Deathgasm,10.843,6.286,550
6028,13968,Jump In!,8.461,6.286,358
6029,9882,The Siege,22.856,6.286,1202
6030,7095,Jack,19.782,6.286,1151
6031,587693,A Christmas Prince: The Royal Baby,23.356,6.285,498
6032,399248,Beirut,14.938,6.285,509
6033,15158,Phantasm II,13.504,6.284,312
6034,10431,War,40.115,6.285,1609
6035,280092,Insidious: Chapter 3,36.057,6.284,3169
6036,9354,"Honey, I Shrunk the Kids",27.551,6.3,2819
6037,763149,Aftermath,24.473,6.283,547
6038,446101,Assassination Nation,20.165,6.3,779
6039,157845,The Rover,15.385,6.283,878
6040,60599,Arbitrage,19.403,6.283,780
6041,1428,Once Upon a Time in Mexico,22.125,6.283,2005
6042,117974,Sightseers,12.144,6.282,462
6043,11890,Oscar,20.234,6.282,454
6044,11212,Baby's Day Out,45.265,6.3,1211
6045,11007,Cheaper by the Dozen,22.065,6.282,2611
6046,10029,Very Bad Things,10.912,6.282,564
6047,2267,The Last Mimzy,18.501,6.282,427
6048,592695,Pleasure,56.543,6.3,423
6049,514999,Murder Mystery,35.733,6.281,4127
6050,34813,The Losers,28.913,6.281,1686
6051,599975,Countdown,34.741,6.28,1948
6052,11449,The Amityville Horror,29.562,6.3,829
6053,597433,Beckett,25.229,6.271,604
6054,419680,Daddy's Home 2,43.464,6.278,2372
6055,255343,Escobar: Paradise Lost,27.076,6.278,741
6056,102780,Byzantium,14.478,6.278,775
6057,11342,Warlock,16.82,6.278,347
6058,10534,White Squall,19.279,6.278,322
6059,2309,Inkheart,24.608,6.3,1991
6060,35019,Nanny McPhee and the Big Bang,38.338,6.277,1720
6061,12611,The Fury,13.2,6.277,323
6062,10426,Friday After Next,23.024,6.277,372
6063,9963,Premonition,15.534,6.277,1435
6064,817,Austin Powers: The Spy Who Shagged Me,38.755,6.276,3067
6065,429351,12 Strong,91.946,6.275,2723
6066,22804,Saw VI,57.132,6.275,2936
6067,19901,Daybreakers,26.865,6.275,1819
6068,9339,Click,49.397,6.275,6579
6069,155084,13 Sins,21.748,6.274,1011
6070,70436,The Raven,19.386,6.274,1249
6071,26515,Pumpkinhead,22.857,6.3,409
6072,14177,Beauty Shop,21.889,6.274,462
6073,9686,New York Stories,12.15,6.274,332
6074,516329,Antlers,31.973,6.273,979
6075,305470,Power Rangers,61.465,6.273,4221
6076,279641,Whiskey Tango Foxtrot,14.596,6.273,882
6077,50698,Grave Encounters,27.251,6.273,1364
6078,13567,Sleepaway Camp,20.485,6.3,609
6079,9494,Look Who's Talking,21.571,6.273,2156
6080,2320,Executive Decision,27.825,6.273,841
6081,354216,The Devil's Candy,11.965,6.272,604
6082,245706,True Story,12.631,6.271,1853
6083,26389,From Paris with Love,23.955,6.272,1843
6084,15239,The Toxic Avenger,13.404,6.272,478
6085,425336,Loving Pablo,19.731,6.271,953
6086,25983,The House of the Devil,15.024,6.3,672
6087,4964,Knocked Up,26.52,6.272,3703
6088,652483,Modo Avião,12.012,6.27,683
6089,39414,Paper Man,15.462,6.27,302
6090,10743,Confidence,13.943,6.27,395
6091,9101,Down Periscope,28.524,6.27,402
6092,689723,Dangerous Lies,15.589,6.3,823
6093,328111,The Secret Life of Pets,14.278,6.269,7710
6094,181283,Child 44,31.123,6.269,1556
6095,137321,Winter's Tale,16.371,6.269,1272
6096,134597,The Collection,22.879,6.3,933
6097,58244,Upside Down,23.36,6.269,2357
6098,36419,After.Life,27.901,6.269,1025
6099,11619,Flushed Away,45.517,6.269,3533
6100,11619,Flushed Away,45.517,6.269,3533
6101,9486,Johnny English,24.246,6.269,3182
6102,525554,Lukas,16.886,6.268,308
6103,174772,Europa Report,26.937,6.268,1271
6104,18892,Jawbreaker,30.523,6.268,490
6105,1880,Red Dawn,118.577,6.268,714
6106,10651,The Dead Pool,25.347,6.269,754
6107,460846,Security,46.42,6.266,763
6108,14976,Rachel Getting Married,17.972,6.3,518
6109,9515,The Matador,10.122,6.3,421
6110,8843,The Cell,26.863,6.266,1419
6111,4917,A Boy and His Dog,12.38,6.266,308
6112,425980,Brad's Status,10.197,6.265,356
6113,274167,Daddy's Home,34.693,6.265,2990
6114,11625,Astérix et le coup du menhir,15.548,6.265,578
6115,9543,Prince of Persia: The Sands of Time,38.766,6.264,6395
6116,7553,Waiting...,29.497,6.265,750
6117,833097,Falling for Christmas,31.164,6.27,625
6118,463272,Johnny English Strikes Again,29.583,6.264,2290
6119,270938,Falcon Rising,28.358,6.264,319
6120,14326,Nights in Rodanthe,14.862,6.264,557
6121,13335,Harold & Kumar Escape from Guantanamo Bay,18.264,6.264,1352
6122,11060,Internal Affairs,14.093,6.264,345
6123,9477,King Arthur,44.825,6.264,2504
6124,16325,Echelon Conspiracy,18.056,6.263,426
6125,9407,Red Corner,25.611,6.262,322
6126,8856,The Karate Kid Part II,31.613,6.264,1996
6127,7459,Speed Racer,26.79,6.3,1429
6128,2619,Splash,26.712,6.3,1220
6129,169,Predator 2,52.108,6.263,2944
6130,721625,Songbird,19.678,6.262,684
6131,22582,Tom and Jerry: The Movie,20.004,6.256,528
6132,1537,Changing Lanes,19.976,6.262,996
6133,303542,Il ragazzo invisibile,16.374,6.3,917
6134,199373,The Frozen Ground,20.746,6.261,1354
6135,49022,Something Borrowed,20.337,6.261,968
6136,37609,The Cheetah Girls 2,13.607,6.261,387
6137,9349,Universal Soldier,30.88,6.26,1528
6138,627290,Antebellum,17.504,6.26,838
6139,406563,Insidious: The Last Key,58.63,6.26,2725
6140,12100,Windtalkers,26.97,6.26,1152
6141,291351,The Sea of Trees,14.778,6.259,456
6142,49021,Killer Elite,25.424,6.259,1971
6143,11238,Aladdin and the King of Thieves,27.867,6.259,1736
6144,3172,Bandits,21.218,6.259,895
6145,592480,Alice et le maire,7.943,6.258,300
6146,158015,The Purge,50.979,6.258,7963
6147,518452,Like Father,11.962,6.3,626
6148,296065,Last Shift,17.784,6.257,537
6149,158852,Tomorrowland,47.288,6.258,6626
6150,483906,Polar,29.62,6.256,2036
6151,338947,Hellraiser,38.045,6.256,667
6152,267935,The BFG,39.522,6.255,3169
6153,10447,No Escape,23.102,6.256,377
6154,10307,Stigmata,30.177,6.256,995
6155,515841,Je ne suis pas un homme facile,14.578,6.255,955
6156,345940,The Meg,78.937,6.254,7142
6157,182415,"Bianca come il latte, rossa come il sangue",9.607,6.255,599
6158,82696,Hope Springs,24.105,6.255,723
6159,15997,The Land Before Time II: The Great Valley Adventure,19.398,6.3,515
6160,43200,Basilicata Coast to Coast,7.42,6.254,360
6161,11954,Lifeforce,24.531,6.254,520
6162,8838,Mercury Rising,23.234,6.254,1412
6163,2080,X-Men Origins: Wolverine,6.482,6.254,9871
6164,246080,Black Sea,15.277,6.253,1025
6165,116741,The Internship,1.136,6.253,3959
6166,10483,Death Race,43.289,6.3,3510
6167,14373,Death Wish II,18.064,6.252,405
6168,4787,Cassandra's Dream,17.42,6.252,720
6169,253835,Los Bandoleros,1.61,6.251,338
6170,132232,Mama,34.627,6.251,3927
6171,25913,Balto II: Wolf Quest,17.211,6.251,490
6172,11186,Child's Play 2,52.474,6.251,1660
6173,11041,The Beverly Hillbillies,38.0,6.251,491
6174,259695,Live by Night,14.712,6.25,1226
6175,134374,Pain & Gain,34.981,6.25,4168
6176,334521,Free Fire,26.672,6.249,1029
6177,259694,How to Be Single,23.373,6.249,3060
6178,196867,Annie,39.522,6.249,1224
6179,48395,Rare Exports,17.156,6.249,494
6180,8845,Under Siege,23.948,6.249,1395
6181,5072,Severance,11.411,6.25,527
6182,3040,Ночной дозор,12.656,6.249,671
6183,774741,Diary of a Wimpy Kid,30.752,6.2,327
6184,507441,Sea Fever,18.464,6.248,432
6185,384371,Adopte un veuf,7.292,6.248,339
6186,323675,Ride Along 2,20.761,6.248,1577
6187,41210,The Switch,18.339,6.248,1758
6188,24124,The Burning,17.283,6.248,359
6189,15969,The Return of Jafar,36.77,6.248,3221
6190,13515,Mirrors,29.356,6.248,1707
6191,9605,Single White Female,14.625,6.248,539
6192,8984,Disclosure,20.43,6.248,1078
6193,830788,The Invitation,33.426,6.247,643
6194,168530,Ride Along,19.887,6.249,2122
6195,146239,Delivery Man,18.27,6.2,1382
6196,11069,Tremors 2: Aftershocks,23.626,6.246,869
6197,9373,The Texas Chainsaw Massacre,41.566,6.247,2449
6198,142320,Viva l'Italia,10.91,6.246,344
6199,15037,Can't Hardly Wait,21.473,6.246,483
6200,10188,The Sisterhood of the Traveling Pants 2,18.654,6.246,735
6201,9896,Rat Race,22.445,6.246,1641
6202,9801,Bridget Jones: The Edge of Reason,22.822,6.246,2591
6203,244458,The Voices,14.598,6.245,1640
6204,13888,Return to the Blue Lagoon,31.735,6.245,1107
6205,6282,Coyote Ugly,25.866,6.245,1926
6206,602147,Inheritance,29.417,6.244,518
6207,502682,Book Club,16.268,6.2,728
6208,268531,Captain Underpants: The First Epic Movie,25.18,6.2,1118
6209,29427,The Crazies,25.716,6.244,1875
6210,814800,Goodnight Mommy,23.451,6.2,352
6211,463821,The House with a Clock in Its Walls,30.79,6.243,2028
6212,401478,Death Race: Beyond Anarchy,31.411,6.2,302
6213,34851,Predators,47.989,6.243,3783
6214,11191,Mystic Pizza,19.542,6.2,453
6215,760868,Svart krabba,27.467,6.242,710
6216,503736,Army of the Dead,39.634,6.2,3677
6217,301272,Andiamo a quel paese,6.994,6.242,432
6218,141043,A Long Way Down,15.422,6.2,826
6219,507,Killing Zoe,17.191,6.242,306
6220,291276,Unlocked,24.364,6.241,1016
6221,10523,W.,13.853,6.241,567
6222,10521,Bride Wars,25.364,6.241,2869
6223,2246,Malice,19.606,6.241,401
6224,1845,2 Days in Paris,12.233,6.241,349
6225,1248,Hannibal Rising,5.552,6.24,2052
6226,11862,Father of the Bride Part II,18.891,6.24,670
6227,11459,Sky High,27.152,6.239,2146
6228,4520,Sleuth,15.934,6.239,501
6229,693,Meet the Fockers,23.604,6.239,4462
6230,11587,The Exorcist III,38.107,6.2,685
6231,9991,Mean Machine,18.221,6.236,533
6232,2990,Pacific Heights,16.899,6.236,323
6233,2332,Taxi 2,24.998,6.236,1603
6234,1599,I ♥ Huckabees,14.643,6.236,582
6235,738652,Copshop,28.251,6.233,652
6236,27578,The Expendables,62.132,6.235,7319
6237,260346,Taken 3,90.115,6.234,5410
6238,21786,Fritt vilt,12.43,6.2,369
6239,9962,The Good Girl,15.289,6.234,579
6240,9828,Unknown,12.106,6.234,382
6241,52015,Stake Land,12.613,6.233,733
6242,38167,Eat Pray Love,22.037,6.2,2283
6243,138103,The Expendables 3,70.219,6.232,4681
6244,467660,Unsane,27.273,6.2,1424
6245,428399,Cold Skin,18.287,6.231,548
6246,159117,V/H/S/2,18.89,6.231,962
6247,76812,Black Butterfly,11.364,6.2,492
6248,10479,Rules of Engagement,16.901,6.231,637
6249,9705,Swordfish,32.047,6.231,2469
6250,486101,A casa tutti bene,8.803,6.23,679
6251,254128,San Andreas,101.525,6.23,8102
6252,121734,Las aventuras de Tadeo Jones,26.83,6.23,521
6253,24929,Return of the Living Dead Part II,21.33,6.23,538
6254,10498,Point of No Return,16.963,6.228,639
6255,369300,The Limehouse Golem,17.429,6.229,597
6256,10735,What a Girl Wants,24.067,6.233,1524
6257,1588,Bring It On,22.428,6.229,1572
6258,582570,Sextuplets,24.245,6.2,807
6259,43933,Monsters,24.068,6.2,1439
6260,43933,Monsters,24.068,6.2,1439
6261,16288,Creepshow 2,23.968,6.228,509
6262,571495,Lo spietato,11.391,6.2,388
6263,351809,Cien años de perdón,14.176,6.227,352
6264,298250,Jigsaw,81.117,6.2,3418
6265,71677,Assassination Games,19.471,6.227,353
6266,49494,The Eagle,13.842,6.227,1200
6267,13934,Mater and the Ghostlight,10.695,6.227,403
6268,606234,Archive,18.38,6.2,617
6269,2770,American Pie 2,45.627,6.226,4602
6270,2284,Mr. Magorium's Wonder Emporium,16.069,6.226,1154
6271,2085,Romeo Must Die,27.047,6.226,1085
6272,1492,1492: Conquest of Paradise,24.902,6.224,751
6273,433808,The Ritual,26.782,6.225,2724
6274,33217,Diary of a Wimpy Kid,38.266,6.225,1466
6275,2135,The Time Machine,25.701,6.227,2084
6276,800510,Kimi,24.992,6.224,756
6277,79548,Gone,19.449,6.224,1093
6278,58233,Johnny English Reborn,30.13,6.224,3073
6279,24873,Death Wish 3,28.364,6.224,362
6280,10294,Vacancy,27.827,6.224,1331
6281,109414,This Is the End,37.405,6.223,5991
6282,94562,Türkisch für Anfänger,11.057,6.223,321
6283,8851,The Blob,17.686,6.222,549
6284,526007,The Night Clerk,24.991,6.222,657
6285,370978,"Kiki, el amor se hace",11.105,6.2,329
6286,184346,Deliver Us from Evil,17.264,6.222,1922
6287,14208,The Librarian: Return to King Solomon's Mines,13.44,6.222,523
6288,9922,The Postman,23.334,6.2,975
6289,449563,Isn't It Romantic,20.78,6.221,3356
6290,245703,Midnight Special,15.583,6.221,1774
6291,9358,Final Destination 2,39.509,6.221,3723
6292,4507,"Jamón, jamón",17.987,6.22,309
6293,589761,Чернобыль,48.215,6.219,453
6294,14207,The Librarian: Quest for the Spear,23.956,6.2,588
6295,10207,Message in a Bottle,17.218,6.219,718
6296,9369,Astérix et les Indiens,13.169,6.221,555
6297,2577,Code 46,10.812,6.219,313
6298,1689,Little Buddha,16.835,6.219,374
6299,707,A View to a Kill,39.596,6.219,1803
6300,843794,정이,43.187,6.218,518
6301,22907,Takers,22.268,6.218,1168
6302,12103,Don't Say a Word,17.101,6.218,838
6303,11976,Legend,32.691,6.218,1109
6304,10303,The Jewel of the Nile,31.186,6.218,1040
6305,9885,Wolf Creek,21.476,6.218,1047
6306,9688,Melinda and Melinda,9.825,6.218,413
6307,513268,Body Cam,16.605,6.217,314
6308,58151,Fright Night,22.774,6.217,1812
6309,14844,Chasing Liberty,20.507,6.224,576
6310,457041,Elizabeth Harvest,24.921,6.216,305
6311,9822,Mighty Joe Young,18.36,6.2,746
6312,49040,The Bourne Legacy,37.427,6.215,5377
6313,209262,Parkland,22.431,6.214,330
6314,9805,(T)Raumschiff Surprise - Periode 1,13.125,6.214,460
6315,8656,Deep Impact,36.768,6.213,2767
6316,438396,Orígenes secretos,12.041,6.213,392
6317,188222,Entourage,36.792,6.207,936
6318,88794,J. Edgar,20.142,6.213,2278
6319,24021,The Twilight Saga: Eclipse,107.531,6.213,8298
6320,26320,Taking Woodstock,12.202,6.212,403
6321,18519,Free Willy 3: The Rescue,17.872,6.2,311
6322,15512,Monsters vs Aliens,39.68,6.212,4329
6323,4959,The International,23.949,6.212,1130
6324,823625,Blacklight,43.147,6.211,970
6325,760926,Gold,49.287,6.211,515
6326,674607,Jusqu'au déclin,10.397,6.211,386
6327,449562,The Hustle,25.496,6.211,2343
6328,153518,The Angry Birds Movie,48.207,6.211,3418
6329,109439,The Hangover Part III,61.408,6.211,8163
6330,32657,Percy Jackson & the Olympians: The Lightning Thief,77.565,6.211,7017
6331,24452,The Little Shop of Horrors,15.256,6.211,355
6332,11025,New York Minute,28.539,6.211,837
6333,10982,Hoodwinked!,22.24,6.21,1627
6334,1844,Entrapment,27.651,6.209,1844
6335,181533,Night at the Museum: Secret of the Tomb,55.306,6.208,5536
6336,28794,Quella villa accanto al cimitero,15.169,6.2,348
6337,10225,Friday the 13th Part VI: Jason Lives,34.449,6.2,1060
6338,9024,For Love or Money,15.577,6.208,317
6339,8273,American Wedding,42.239,6.208,3822
6340,339994,The Good Neighbor,15.875,6.207,410
6341,60935,The Thing,28.981,6.207,2684
6342,36968,Life-Size,17.072,6.207,358
6343,9378,Thir13en Ghosts,35.603,6.208,1927
6344,457435,Le retour du héros,12.104,6.206,529
6345,347375,Mile 22,33.771,6.206,2055
6346,1724,The Incredible Hulk,61.976,6.206,11105
6347,84194,Excision,14.582,6.205,506
6348,11431,Fever Pitch,14.337,6.205,639
6349,80585,Rock of Ages,20.003,6.2,1179
6350,50619,The Twilight Saga: Breaking Dawn - Part 1,103.213,6.2,8296
6351,20701,Tales from the Darkside: The Movie,14.955,6.2,338
6352,14353,Repo! The Genetic Opera,12.938,6.21,310
6353,12721,"No Retreat, No Surrender",24.789,6.204,490
6354,11357,Halloween 4: The Return of Michael Myers,29.828,6.207,1757
6355,606876,Rifkin's Festival,19.486,6.203,400
6356,293768,Kidnap,24.783,6.203,1226
6357,17466,Death Warrant,22.264,6.203,496
6358,11484,Rollerball,18.265,6.203,465
6359,2082,Halloween,38.161,6.203,2178
6360,780609,Men,29.38,6.203,826
6361,694234,Sotto il sole di Riccione,13.38,6.202,521
6362,10657,Needful Things,17.832,6.204,479
6363,9694,着信アリ,12.997,6.202,382
6364,9611,Romy and Michele's High School Reunion,15.033,6.2,481
6365,9280,Femme Fatale,16.041,6.201,536
6366,841,Dune,41.149,6.202,2630
6367,56909,Immaturi,6.51,6.2,760
6368,27374,Lake Mungo,18.659,6.201,472
6369,5172,The Astronaut Farmer,13.852,6.201,309
6370,692,Pink Flamingos,18.115,6.201,445
6371,330112,Ashby,11.807,6.2,410
6372,18462,Night of the Comet,12.917,6.2,330
6373,9986,Charlotte's Web,26.819,6.2,1287
6374,9398,Zoolander,37.319,6.2,4132
6375,455839,Time Trap,23.776,6.199,977
6376,10730,King Kong,30.017,6.2,760
6377,7552,Fun with Dick and Jane,20.725,6.199,2233
6378,890771,The Black Demon,54.497,6.198,549
6379,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",15.48,6.198,1258
6380,9770,Mad City,14.183,6.204,306
6381,9355,Mad Max Beyond Thunderdome,33.343,6.197,2574
6382,5968,The Woman in Red,22.267,6.198,449
6383,510388,Villains,11.056,6.197,322
6384,301355,Message from the King,16.622,6.2,407
6385,23759,Centurion,20.812,6.197,1291
6386,11164,D2: The Mighty Ducks,17.782,6.197,552
6387,9604,Red Heat,34.072,6.197,1326
6388,487297,What Men Want,26.111,6.193,1336
6389,441701,Verónica,22.559,6.199,1623
6390,37834,Knight and Day,25.134,6.195,4173
6391,485894,Napoli velata,20.181,6.195,429
6392,9804,Waterworld,35.461,6.195,3376
6393,89185,Radio Rebel,16.651,6.194,796
6394,14008,Cadet Kelly,20.733,6.194,555
6395,11683,Land of the Dead,20.213,6.2,1441
6396,1727,Bird on a Wire,21.749,6.2,846
6397,178,Blown Away,23.277,6.194,488
6398,660982,American Pie Presents: Girls' Rules,41.193,6.193,555
6399,227300,Stretch,13.714,6.193,605
6400,9872,Explorers,14.551,6.193,417
6401,77950,Turbo,30.857,6.191,3089
6402,428045,Тайна печати Дракона,24.343,6.191,390
6403,87826,Here Comes the Boom,23.957,6.191,1340
6404,14061,The Edge of Love,13.697,6.191,348
6405,9598,Babe,27.234,6.191,2678
6406,9102,Screamers,12.204,6.19,489
6407,460885,Mandy,22.709,6.187,1726
6408,50479,Avalon High,11.541,6.19,528
6409,23082,The Invention of Lying,24.093,6.19,1925
6410,9039,Trapped,15.209,6.2,517
6411,467,The Hole,11.524,6.19,744
6412,671043,Pourris gâtés,26.181,6.189,461
6413,228967,The Interview,49.691,6.189,5415
6414,74725,Kill List,15.853,6.189,711
6415,747687,La scuola cattolica,19.606,6.188,373
6416,75638,Red Lights,21.725,6.2,1156
6417,11137,The Prince & Me,16.029,6.188,928
6418,10836,Dagon,17.213,6.2,351
6419,459910,Braven,28.307,6.187,951
6420,38356,Transformers: Dark of the Moon,14.921,6.187,7813
6421,10632,The Hunted,15.831,6.187,719
6422,2662,House of 1000 Corpses,18.075,6.187,1477
6423,227159,Horrible Bosses 2,42.884,6.186,3906
6424,9061,Just Cause,15.334,6.186,487
6425,3604,Flash Gordon,29.083,6.186,872
6426,763788,Dangerous,37.154,6.185,386
6427,13811,Knowing,52.574,6.185,4950
6428,11702,The Replacement Killers,23.561,6.185,448
6429,9620,Paycheck,19.68,6.184,1664
6430,9080,Spies Like Us,21.138,6.188,565
6431,267860,London Has Fallen,40.485,6.184,4443
6432,11591,The Man with Two Brains,17.515,6.184,381
6433,9621,Elizabethtown,23.829,6.184,1008
6434,425505,Kin,19.127,6.183,761
6435,11896,Throw Momma from the Train,15.195,6.183,498
6436,643532,The Card Counter,22.339,6.182,834
6437,375355,Don't Hang Up,16.094,6.182,475
6438,178915,Benvenuto Presidente!,9.658,6.182,656
6439,2058,Addicted to Love,16.724,6.182,374
6440,13474,P2,20.318,6.18,760
6441,11823,Wimbledon,15.732,6.181,915
6442,11017,Billy Madison,23.508,6.181,1503
6443,1685,Beneath the Planet of the Apes,36.362,6.181,1135
6444,195589,Neighbors,31.886,6.18,6623
6445,37710,The Tourist,38.182,6.179,5123
6446,23629,Sucker Punch,37.175,6.179,4437
6447,22327,Youth in Revolt,13.741,6.179,836
6448,428078,Mortal Engines,31.564,6.178,4316
6449,409297,A Dark Song,13.413,6.178,418
6450,341006,The Belko Experiment,31.146,6.178,1337
6451,338676,Extinction,24.403,6.178,608
6452,199928,The Outsider,15.473,6.178,586
6453,82532,"Jeff, Who Lives at Home",14.237,6.178,574
6454,46529,I Am Number Four,32.354,6.178,4405
6455,13313,Beauty and the Beast: The Enchanted Christmas,31.878,6.178,930
6456,11665,Get Smart,23.388,6.178,3351
6457,2637,The Mothman Prophecies,23.336,6.178,1015
6458,616820,Halloween Ends,50.334,6.177,1492
6459,11824,Teen Wolf,39.138,6.177,1026
6460,11824,Teen Wolf,39.138,6.177,1026
6461,9619,Dante's Peak,29.404,6.177,1704
6462,4379,Monster-in-Law,20.38,6.177,1532
6463,1370,Rambo III,53.702,6.176,2911
6464,590995,The Craft: Legacy,24.537,6.176,723
6465,340481,La Fille inconnue,14.346,6.176,369
6466,157851,Maps to the Stars,11.873,6.176,1018
6467,18781,The Haunting in Connecticut,15.691,6.18,1029
6468,4722,Body Snatchers,14.478,6.176,370
6469,668195,Ultras,13.036,6.175,399
6470,324807,A Bigger Splash,14.293,6.2,704
6471,76493,The Dictator,46.688,6.175,5452
6472,11355,Never Been Kissed,19.804,6.175,1388
6473,10033,Just Friends,18.068,6.175,1488
6474,2086,Nick of Time,18.314,6.175,650
6475,1634,Free Willy,19.695,6.175,1691
6476,753453,V/H/S/94,21.287,6.174,367
6477,411143,Tau,17.489,6.174,1154
6478,393717,Braqueurs,10.645,6.174,313
6479,309886,Blood Father,20.148,6.174,1436
6480,302156,Criminal,28.192,6.174,1611
6481,242022,The Inbetweeners 2,11.916,6.174,452
6482,19164,The Land Before Time IV: Journey Through the Mists,13.128,6.174,317
6483,9836,Happy Feet,43.584,6.174,4794
6484,52505,The Other Woman,13.515,6.173,355
6485,12262,The Hills Have Eyes,21.411,6.173,803
6486,750253,My Son,17.588,6.172,393
6487,461130,Code 8,37.313,6.172,1612
6488,11384,The Hard Way,18.01,6.2,369
6489,8373,Transformers: Revenge of the Fallen,16.965,6.172,7998
6490,7942,Run Fatboy Run,13.309,6.172,636
6491,136418,Hummingbird,35.703,6.171,1574
6492,114750,Dear White People,10.921,6.171,430
6493,98567,十二生肖,25.623,6.171,747
6494,45658,Everything Must Go,15.657,6.171,553
6495,979924,On the Line,34.825,6.17,400
6496,739990,Nightbooks,25.801,6.17,341
6497,85872,Comme un chef,21.064,6.17,547
6498,59570,Nessuno mi può giudicare,10.038,6.17,579
6499,55846,Blitz,31.549,6.17,1527
6500,11917,Saw V,71.64,6.171,3216
6501,11418,National Lampoon's European Vacation,33.633,6.17,777
6502,9457,Deep Rising,29.133,6.17,622
6503,9285,Road Trip,30.791,6.17,1781
6504,2114,Final Fantasy: The Spirits Within,13.629,6.169,1363
6505,335778,Risen,25.081,6.2,770
6506,306943,The Outcasts,13.294,6.169,481
6507,69798,The Inbetweeners Movie,13.463,6.169,836
6508,31359,La Vérité si je mens ! 2,7.742,6.169,359
6509,807172,The Exorcist: Believer,319.408,6.168,590
6510,157820,L'Écume des jours,8.985,6.2,577
6511,93837,So Undercover,16.409,6.168,1080
6512,8675,Orgazmo,14.636,6.175,395
6513,102362,Dead Man Down,27.705,6.2,1359
6514,12154,3 Men and a Baby,16.301,6.167,911
6515,5971,We're No Angels,13.695,6.2,456
6516,419831,I Kill Giants,22.548,6.166,1117
6517,390061,Mark Felt: The Man Who Brought Down the White House,15.541,6.166,463
6518,6278,Reign of Fire,18.275,6.166,2066
6519,663,Saw IV,63.542,6.166,3465
6520,492353,Metti la nonna in freezer,8.153,6.165,677
6521,387592,Early Man,24.565,6.165,731
6522,10739,Anything Else,12.116,6.165,562
6523,8090,Untraceable,19.421,6.165,808
6524,43930,"Tomorrow, When the War Began",24.782,6.164,476
6525,9899,The Producers,14.043,6.164,437
6526,9573,Blood Work,16.125,6.164,719
6527,5689,The Blue Lagoon,23.339,6.164,1682
6528,264999,Magic Mike XXL,27.132,6.163,1701
6529,209247,The Art of the Steal,12.088,6.163,505
6530,85373,StreetDance 2,14.925,6.2,367
6531,473149,Traffik,24.556,6.162,422
